"BAGGED_CHEESE_SNACKS","CORN_CHIPS","POTATO_CHIPS","PRETZELS","TORTILLA_NACHO_CHIPS","SGL_SV_VEND_MACH_SNACKS_CHIP_P","BAGGED_POPPED_POPCORN","DIPS__NON_REFRIGERATED","MULT_PK_BAG_SNACKS","MISC_BAG_SNACKS"
2.6308,3.4548,37.1308,3.8828,10.096,0.8604,1.1184,0.9648,0,1.0168
0.994571428571429,2.16714285714286,11.5451428571429,3.93914285714286,19.926,0.492285714285714,1.04771428571429,4.19828571428571,0.701428571428572,0.742285714285714
1.89516393442623,1.51959016393443,13.8813114754098,2.02327868852459,4.3416393442623,0.844836065573771,0.612950819672131,1.09713114754098,0.331639344262295,0.658606557377049
0.510265486725664,0.710796460176991,3.33017699115044,1.86805309734513,8.51300884955752,0.529203539823009,0.334336283185841,1.12442477876106,0.394867256637168,0.341238938053097
0.447623188405797,0.44727536231884,2.6916231884058,0.914985507246377,1.12020289855073,0.415478260869565,0.232492753623188,0.372434782608696,0.30431884057971,0.433246376811594
2.068,2.106,8.087,25.303,1.876,1.686,0.119,0.777,1.478,0
